DateTime,Deviation,DirectionNum,DirectionText,Lat,Lon,RouteID,TripEndTime,TripHeadsign,TripID,TripStartTime,VehicleID
2018-04-07 13:37:49,8.0,0,EAST,38.902435,-77.048576,38B,2018-04-07 13:34:00,FARRAGUT SQUARE,721761070,2018-04-07 13:00:00,6159
2018-04-07 13:37:44,6.0,1,SOUTH,38.898487,-77.023979,42,2018-04-07 13:33:00,GALLERY PLACE,755561070,2018-04-07 13:00:00,7162
2018-04-07 13:37:40,1.0,1,SOUTH,38.896381,-77.031967,52,2018-04-07 13:54:00,L'ENFANT PLAZA STATION,743672070,2018-04-07 13:00:00,7229
2018-04-07 13:37:30,8.0,0,NORTH,38.93959,-77.032661,54,2018-04-07 13:48:00,TAKOMA STATION,743452070,2018-04-07 13:00:00,7221
2018-04-07 13:37:53,-1.0,1,SOUTH,38.81813,-77.136055,7F,2018-04-07 13:39:00,LINCOLNIA,751441070,2018-04-07 13:00:00,2160
2018-04-07 13:37:40,10.0,1,SOUTH,38.884605,-76.977509,B2,2018-04-07 13:52:00,ANACOSTIA STATION,731714070,2018-04-07 13:00:00,2508
2018-04-07 13:37:48,-4.0,0,NORTH,38.919056,-76.970963,B2,2018-04-07 13:53:00,MT RAINIER,731656070,2018-04-07 13:00:00,2525
2018-04-07 13:37:53,3.0,1,WEST,38.999607,-76.995224,C2,2018-04-07 13:57:00,WHEATON STATION,723627070,2018-04-07 13:00:00,7262
2018-04-07 13:37:38,11.0,1,WEST,38.913853,-77.017906,G8,2018-04-07 13:43:00,FARRAGUT SQUARE,716947070,2018-04-07 13:00:00,2540
2018-04-07 13:37:46,3.0,0,EAST,38.933044,-76.979919,G8,2018-04-07 13:45:00,AVONDALE,716915070,2018-04-07 13:00:00,6178
2018-04-07 13:37:31,12.0,0,EAST,38.92857,-77.029724,H4,2018-04-07 13:45:00,BROOKLAND STATION,737230070,2018-04-07 13:00:00,6191
2018-04-07 13:37:36,-5.0,0,NORTH,38.966358,-77.076981,L2,2018-04-07 13:41:00,CHEVY CHASE CIRCLE,736003070,2018-04-07 13:00:00,7145
2018-04-07 13:37:42,-2.0,0,EAST,38.842499,-76.93399,P12,2018-04-07 14:03:00,ADDISON RD STATION,738203070,2018-04-07 13:00:00,7069
2018-04-07 13:37:49,3.0,0,NORTH,39.075657,-77.117615,Q4,2018-04-07 13:42:00,ROCKVILLE STATION,722276070,2018-04-07 13:00:00,6388
2018-04-07 13:37:30,0.0,1,SOUTH,38.92944,-76.931198,R12,2018-04-07 13:43:00,DEANWOOD STATION,737613070,2018-04-07 13:00:00,7033
2018-04-07 13:37:33,-5.0,0,NORTH,39.044361,-76.942268,R2,2018-04-07 13:51:00,CALVERTON,754707070,2018-04-07 13:00:00,6185
2018-04-07 13:37:38,3.0,1,SOUTH,38.739532,-77.088593,REX,2018-04-07 13:56:00,FORT BELVOIR,725289070,2018-04-07 13:00:00,6559
2018-04-07 13:37:25,5.0,1,SOUTH,38.911629,-77.036545,S9,2018-04-07 13:42:00,FRANKLIN SQUARE,719718070,2018-04-07 13:00:00,6441
2018-04-07 13:37:48,4.0,0,NORTH,38.983608,-77.027008,S9,2018-04-07 13:41:00,SILVER SPRING STATION,719684070,2018-04-07 13:00:00,6460
2018-04-07 13:37:39,3.0,0,EAST,38.974052,-76.881744,T14,2018-04-07 13:46:00,NEW CARROLLTON STATION,745945070,2018-04-07 13:00:00,7026
2018-04-07 13:37:30,5.0,0,NORTH,38.896118,-76.906639,V14,2018-04-07 13:39:00,DEANWOOD STATION,737775070,2018-04-07 13:00:00,7032
2018-04-07 13:37:23,-6.0,0,CLOCKWIS,38.862728,-76.995934,W6,2018-04-07 13:38:00,GARFIELD - ANACOSTIA LOOP,731251070,2018-04-07 13:00:00,3055
2018-04-07 13:37:42,4.0,0,NORTH,39.072834,-76.938904,Z6,2018-04-07 13:40:00,CASTLE BLVD,729991070,2018-04-07 13:00:00,7264
2018-04-07 13:37:47,14.0,1,SOUTH,38.983303,-76.988495,K6,2018-04-07 13:41:00,FORT TOTTEN,756620070,2018-04-07 13:01:00,7233
2018-04-07 13:37:42,-1.0,0,EAST,38.894466,-76.913498,V4,2018-04-07 13:42:00,CAPITOL HEIGHTS STATION,725803070,2018-04-07 13:01:00,8017
2018-04-07 13:37:35,10.0,0,NORTH,38.899811,-77.022614,80,2018-04-07 14:13:00,FORT TOTTEN,757128070,2018-04-07 13:02:00,2537
2018-04-07 13:37:23,16.0,1,WEST,38.896633,-77.019958,D6,2018-04-07 14:12:00,SIBLEY HOSPITAL,746620070,2018-04-07 13:02:00,2548
2018-04-07 13:37:37,1.0,0,NORTH,38.964607,-76.95314,F8,2018-04-07 14:03:00,TAKOMA-LANGLEY CROSSROADS TRANSIT CENTER,760426070,2018-04-07 13:02:00,7408
2018-04-07 13:37:35,3.0,1,WEST,38.866833,-76.984962,V2,2018-04-07 13:41:00,ANACOSTIA STATION,725693070,2018-04-07 13:02:00,8082
2018-04-07 13:37:42,4.0,0,NORTH,38.944489,-77.026115,70,2018-04-07 14:04:00,SILVER SPRING STATION,769540070,2018-04-07 13:03:00,5467
2018-04-07 13:37:52,1.0,1,SOUTH,38.928123,-77.02314,70,2018-04-07 14:04:00,ARCHIVES,769608070,2018-04-07 13:03:00,5473
2018-04-07 13:37:47,4.0,0,EAST,39.033291,-77.023842,C4,2018-04-07 14:19:00,PRINCE GEORGES PLAZA STATION,723680070,2018-04-07 13:03:00,7365
2018-04-07 13:37:24,3.0,1,SOUTH,38.927753,-77.03653,S2,2018-04-07 13:59:00,FEDERAL TRIANGLE,770369070,2018-04-07 13:03:00,7225
2018-04-07 13:37:43,1.0,1,WEST,38.868992,-77.179184,1A,2018-04-07 14:04:00,VIENNA STATION,726891070,2018-04-07 13:05:00,2604
2018-04-07 13:37:50,4.0,0,EAST,38.884464,-77.116905,23T,2018-04-07 13:58:00,SHIRLINGTON,745629070,2018-04-07 13:05:00,2666
2018-04-07 13:37:42,-2.0,1,WEST,38.85276,-77.133522,28A,2018-04-07 14:25:00,TYSONS CORNER STA,740868070,2018-04-07 13:05:00,6354
2018-04-07 13:37:47,-3.0,0,NORTH,38.946579,-77.078903,31,2018-04-07 13:51:00,FRIENDSHIP HEIGHTS,761199070,2018-04-07 13:05:00,7135
2018-04-07 13:37:20,4.0,1,SOUTH,38.90797,-77.063667,31,2018-04-07 13:46:00,FOGGY BOTTOM STATION,761240070,2018-04-07 13:05:00,7149
2018-04-07 13:37:53,-4.0,0,NORTH,38.929321,-77.07296,33,2018-04-07 14:01:00,FRIENDSHIP HEIGHTS,761198070,2018-04-07 13:05:00,7120
2018-04-07 13:37:49,5.0,1,SOUTH,38.955956,-76.963783,F8,2018-04-07 14:00:00,CHEVERLY STATION,760411070,2018-04-07 13:05:00,7400
2018-04-07 13:37:28,-2.0,1,SOUTH,38.822926,-76.910782,K12,2018-04-07 13:41:00,BRANCH AVE STATION,740581070,2018-04-07 13:05:00,7055
2018-04-07 13:37:35,3.0,1,WEST,38.796509,-77.075661,NH2,2018-04-07 13:35:00,HUNTINGTON STATION VIA KING ST-OLD TOWN STATION,733633070,2018-04-07 13:05:00,8058
2018-04-07 13:37:30,9.0,1,SOUTH,38.879238,-76.913109,V14,2018-04-07 13:46:00,PENN MAR,737753070,2018-04-07 13:05:00,7394
2018-04-07 13:37:37,0.0,1,SOUTH,38.861973,-76.959076,W4,2018-04-07 14:03:00,ANACOSTIA STATION,760148070,2018-04-07 13:05:00,8025
2018-04-07 13:37:36,-5.0,1,WEST,38.887634,-77.013603,30S,2018-04-07 14:48:00,FRIENDSHIP HEIGHTS,719986070,2018-04-07 13:06:00,7119
2018-04-07 13:37:46,-4.0,0,NORTH,38.931213,-77.038551,42,2018-04-07 13:40:00,MT PLEASANT VIA ADAMS MORGAN,755677070,2018-04-07 13:06:00,7129
2018-04-07 13:37:46,1.0,1,WEST,38.902439,-76.753334,C29,2018-04-07 14:26:00,ADDISON RD STATION,732079070,2018-04-07 13:06:00,7013
2018-04-07 13:37:27,1.0,0,NORTH,38.922634,-76.992035,D8,2018-04-07 13:56:00,WASHINGTON HOSPITAL CENTER,739909070,2018-04-07 13:06:00,6198
2018-04-07 13:37:42,6.0,1,WEST,38.900227,-77.011909,X2,2018-04-07 13:46:00,LAFAYETTE SQUARE,727735070,2018-04-07 13:07:00,5401
2018-04-07 13:37:53,1.0,0,NORTH,38.839783,-77.087151,7F,2018-04-07 13:45:00,PENTAGON,751499070,2018-04-07 13:08:00,2606
2018-04-07 13:37:51,2.0,1,SOUTH,38.918312,-76.860374,A12,2018-04-07 14:07:00,ADDISON RD STATION,758320070,2018-04-07 13:08:00,7065
2018-04-07 13:37:31,3.0,1,WEST,38.928185,-77.037132,H4,2018-04-07 13:55:00,TENLEYTOWN STATION,737172070,2018-04-07 13:08:00,2543
2018-04-07 13:37:49,14.0,0,EAST,38.895607,-77.033646,36,2018-04-07 14:08:00,NAYLOR RD STATION,759211070,2018-04-07 13:09:00,6412
2018-04-07 13:37:25,3.0,1,SOUTH,38.81588,-77.014305,A4,2018-04-07 13:32:00,DC VILLAGE VIA FORT DRUM,748924070,2018-04-07 13:09:00,8079
2018-04-07 13:37:52,4.0,1,WEST,38.94503,-76.929703,T14,2018-04-07 13:55:00,RHODE ISLAND AVE STATION,745961070,2018-04-07 13:09:00,7020
2018-04-07 13:37:46,-2.0,1,SOUTH,38.826481,-77.109116,25B,2018-04-07 14:04:00,VAN DORN ST STATION,735603070,2018-04-07 13:10:00,2726
2018-04-07 13:37:28,2.0,1,WEST,38.818901,-77.144623,29N,2018-04-07 14:14:00,VIENNA STATION,737931070,2018-04-07 13:10:00,8030
2018-04-07 13:37:52,3.0,0,NORTH,38.967525,-76.938591,83,2018-04-07 14:06:00,CHERRY HILL,752399070,2018-04-07 13:10:00,2570
2018-04-07 13:37:30,-3.0,1,SOUTH,38.923222,-77.043877,L2,2018-04-07 13:52:00,FARRAGUT SQUARE,736058070,2018-04-07 13:10:00,7103
2018-04-07 13:37:48,3.0,0,EAST,38.933033,-77.07933,N6,2018-04-07 13:47:00,FARRAGUT SQUARE,752868070,2018-04-07 13:10:00,7113
2018-04-07 13:37:43,6.0,1,WEST,38.843033,-76.931526,P12,2018-04-07 14:09:00,EASTOVER,738294070,2018-04-07 13:10:00,7409
2018-04-07 13:37:49,-3.0,0,NORTH,38.998779,-76.907616,R12,2018-04-07 13:53:00,GREENBELT STATION,737627070,2018-04-07 13:10:00,7077
2018-04-07 13:37:47,-2.0,0,NORTH,38.937145,-77.036423,S4,2018-04-07 13:58:00,SILVER SPRING STATION,770286070,2018-04-07 13:10:00,7208
2018-04-07 13:37:48,-4.0,1,WEST,38.935196,-76.950432,T18,2018-04-07 13:55:00,RHODE ISLAND AVE STATION,758076070,2018-04-07 13:10:00,7036
2018-04-07 13:37:24,-1.0,0,EAST,38.947552,-76.915558,T18,2018-04-07 13:55:00,NEW CARROLLTON STATION,758042070,2018-04-07 13:10:00,7038
2018-04-07 13:37:24,1.0,0,NORTH,39.043079,-77.052994,Y8,2018-04-07 14:16:00,MONTGOMERY MEDICAL CENTER,767142070,2018-04-07 13:10:00,7235
2018-04-07 13:37:25,2.0,1,WEST,38.856167,-77.121178,16G,2018-04-07 13:40:00,COLUMBIA HEIGHTS WEST,729495070,2018-04-07 13:11:00,2662
2018-04-07 13:37:47,3.0,1,WEST,38.956284,-77.033005,E4,2018-04-07 13:52:00,FRIENDSHIP HEIGHTS,763585070,2018-04-07 13:11:00,7131
2018-04-07 13:37:47,2.0,0,EAST,38.985668,-77.086845,J2,2018-04-07 13:52:00,SILVER SPRING STATION,733169070,2018-04-07 13:11:00,7272
2018-04-07 13:37:46,-4.0,1,SOUTH,38.899818,-77.028717,42,2018-04-07 13:45:00,GALLERY PLACE,755560070,2018-04-07 13:12:00,7155
2018-04-07 13:37:42,8.0,1,SOUTH,38.948349,-77.027008,79,2018-04-07 13:55:00,ARCHIVES,717967070,2018-04-07 13:12:00,6536
2018-04-07 13:37:45,3.0,1,WEST,39.022369,-76.977409,C8,2018-04-07 14:18:00,WHITE FLINT STATION,717462070,2018-04-07 13:12:00,7367
2018-04-07 13:37:50,0.0,0,NORTH,38.952347,-77.000671,E2,2018-04-07 13:32:00,FORT TOTTEN,754085070,2018-04-07 13:12:00,7140
2018-04-07 13:37:48,3.0,0,EAST,38.956448,-77.020126,E4,2018-04-07 13:51:00,RIGGS PARK,763535070,2018-04-07 13:12:00,7138
2018-04-07 13:37:50,-6.0,1,WEST,38.880615,-76.985283,M6,2018-04-07 13:35:00,POTOMAC AVE STATION,740297070,2018-04-07 13:12:00,8083
2018-04-07 13:36:53,0.0,1,WEST,38.815609,-77.01387,W3,2018-04-07 14:09:00,WASHINGTON OVERLOOK,732757070,2018-04-07 13:12:00,3062
2018-04-07 13:37:43,8.0,0,EAST,38.9002,-77.00016,X2,2018-04-07 13:51:00,MINNESOTA AVE STATION,727646070,2018-04-07 13:12:00,5452
2018-04-07 13:37:42,1.0,1,WEST,38.847256,-77.083832,23B,2018-04-07 13:56:00,BALLSTON,745564070,2018-04-07 13:13:00,6545
2018-04-07 13:37:54,1.0,0,NORTH,38.905632,-77.031509,52,2018-04-07 14:07:00,14TH & COLORADO,743456070,2018-04-07 13:13:00,7345
2018-04-07 13:37:42,-1.0,0,EAST,38.990707,-76.989647,C2,2018-04-07 14:13:00,GREENBELT STATION,723681070,2018-04-07 13:13:00,7357
2018-04-07 13:37:37,6.0,0,EAST,38.904129,-76.985649,D4,2018-04-07 13:39:00,IVY CITY,746965070,2018-04-07 13:13:00,2502
2018-04-07 13:37:50,22.0,1,SOUTH,38.899746,-77.021942,74,2018-04-07 13:33:00,NATIONALS PARK,721331070,2018-04-07 13:14:00,3002
2018-04-07 13:37:31,1.0,0,NORTH,38.941666,-77.025307,79,2018-04-07 13:56:00,SILVER SPRING STATION,718026070,2018-04-07 13:14:00,6425
2018-04-07 13:37:37,3.0,0,NORTH,38.831768,-77.059601,10B,2018-04-07 14:14:00,BALLSTON,732326070,2018-04-07 13:15:00,6155
2018-04-07 13:37:40,0.0,1,WEST,38.846718,-77.095345,22A,2018-04-07 13:54:00,BALLSTON,742099070,2018-04-07 13:15:00,2675
2018-04-07 13:37:51,6.0,0,EAST,38.844898,-77.095108,22A,2018-04-07 13:52:00,PENTAGON,742091070,2018-04-07 13:15:00,6564
2018-04-07 13:37:50,-1.0,0,EAST,38.887459,-77.156937,2A,2018-04-07 13:55:00,BALLSTON,722822070,2018-04-07 13:15:00,2625
2018-04-07 13:37:45,0.0,1,WEST,38.893314,-77.080086,38B,2018-04-07 13:54:00,BALLSTON,721712070,2018-04-07 13:15:00,2621
2018-04-07 13:37:48,1.0,0,EAST,38.880695,-77.090675,4B,2018-04-07 13:51:00,ROSSLYN,759827070,2018-04-07 13:15:00,3033
2018-04-07 13:37:50,-3.0,1,WEST,38.866192,-77.138039,4B,2018-04-07 13:47:00,SEVEN CORNERS,759805070,2018-04-07 13:15:00,6473
2018-04-07 13:37:24,7.0,0,NORTH,38.917904,-77.026978,64,2018-04-07 13:54:00,FORT TOTTEN,738805070,2018-04-07 13:15:00,7207
2018-04-07 13:37:50,5.0,0,NORTH,38.849293,-76.995956,A4,2018-04-07 13:39:00,ANACOSTIA STATION,748958070,2018-04-07 13:15:00,8087
2018-04-07 13:37:41,10.0,0,EAST,38.834469,-76.944008,C14,2018-04-07 13:41:00,BRANCH AVE STATION,750309070,2018-04-07 13:15:00,3057
2018-04-07 13:37:27,-1.0,0,NORTH,38.992924,-76.986519,K6,2018-04-07 14:02:00,WHITE OAK,756580070,2018-04-07 13:15:00,6366
2018-04-07 13:37:21,3.0,1,SOUTH,38.902596,-77.013504,P6,2018-04-07 14:14:00,ANACOSTIA STATION,746195070,2018-04-07 13:15:00,8057
2018-04-07 13:37:33,-2.0,0,NORTH,38.890564,-77.01757,P6,2018-04-07 14:16:00,RHODE ISLAND AVE STATION,746225070,2018-04-07 13:15:00,8088
2018-04-07 13:37:45,7.0,0,EAST,38.857025,-76.974693,W3,2018-04-07 14:06:00,UNITED MEDICAL CENTER,732711070,2018-04-07 13:15:00,3067
2018-04-07 13:37:37,0.0,1,ANTICLKW,38.860325,-76.968277,W8,2018-04-07 13:53:00,GARFIELD - ANACOSTIA LOOP,731220070,2018-04-07 13:15:00,3752
2018-04-07 13:37:49,2.0,0,NORTH,39.04707,-76.985565,Z8,2018-04-07 13:54:00,BRIGGS CHANEY PARK & RIDE,730213070,2018-04-07 13:15:00,7268
2018-04-07 13:37:53,1.0,1,SOUTH,38.940514,-77.032738,54,2018-04-07 14:10:00,METRO CENTER,743677070,2018-04-07 13:16:00,7337
2018-04-07 13:37:42,-2.0,0,EAST,38.928711,-77.033745,H2,2018-04-07 14:01:00,BROOKLAND STATION,737284070,2018-04-07 13:16:00,6347
2018-04-07 13:37:37,18.0,1,WEST,38.920376,-76.953903,H6,2018-04-07 13:48:00,BROOKLAND STATION,736715070,2018-04-07 13:16:00,3020
2018-04-07 13:37:29,2.0,1,SOUTH,38.99445,-76.985924,K6,2018-04-07 13:56:00,FORT TOTTEN,756619070,2018-04-07 13:16:00,6396
2018-04-07 13:37:53,-1.0,1,SOUTH,38.946655,-76.977127,R4,2018-04-07 13:45:00,BROOKLAND STATION,754857070,2018-04-07 13:16:00,3030
2018-04-07 13:37:42,13.0,0,NORTH,38.902802,-77.021835,70,2018-04-07 14:18:00,SILVER SPRING STATION,769541070,2018-04-07 13:17:00,5460
2018-04-07 13:37:34,-3.0,0,NORTH,38.876598,-76.992287,92,2018-04-07 14:20:00,REEVES CENTER - 14TH & U NW,724470070,2018-04-07 13:17:00,8099
2018-04-07 13:37:54,0.0,0,NORTH,38.86227,-76.995941,A8,2018-04-07 13:34:00,ANACOSTIA STATION,747904070,2018-04-07 13:17:00,8029
2018-04-07 13:37:48,0.0,1,SOUTH,38.824902,-77.050194,MW1,2018-04-07 13:43:00,METROWAY - BRADDOCK ROAD STATION,730727070,2018-04-07 13:17:00,2616
2018-04-07 13:37:40,2.0,0,LOOP,38.885998,-76.949226,U5,2018-04-07 14:14:00,MAYFAIR-MARSHALL HTS-LINCOLN HTS,726627070,2018-04-07 13:17:00,2822
2018-04-07 13:37:43,20.0,1,WEST,38.895309,-76.949593,X2,2018-04-07 13:56:00,LAFAYETTE SQUARE,727782070,2018-04-07 13:17:00,5410
2018-04-07 13:37:53,2.0,1,WEST,38.873997,-77.105286,23T,2018-04-07 14:12:00,TYSONS CORNER,745557070,2018-04-07 13:18:00,2585
2018-04-07 13:37:46,8.0,0,NORTH,38.905563,-77.040886,42,2018-04-07 13:52:00,MT PLEASANT VIA ADAMS MORGAN,755630070,2018-04-07 13:18:00,7110
2018-04-07 13:37:51,-1.0,1,SOUTH,38.91848,-77.027023,64,2018-04-07 13:54:00,FEDERAL TRIANGLE,738866070,2018-04-07 13:18:00,7343
2018-04-07 13:37:32,3.0,1,SOUTH,38.821419,-77.001122,A8,2018-04-07 13:40:00,LIVINGSTON VIA SOUTH CAPITOL,747745070,2018-04-07 13:18:00,8078
2018-04-07 13:37:25,2.0,1,WEST,38.943268,-77.004219,H8,2018-04-07 13:57:00,MT PLEASANT,758663070,2018-04-07 13:18:00,2529
2018-04-07 13:37:47,-2.0,0,EAST,38.944225,-77.003799,H8,2018-04-07 13:57:00,RHODE ISLAND AVE STATION,758722070,2018-04-07 13:18:00,2538
2018-04-07 13:37:39,5.0,1,WEST,38.987301,-77.083763,J2,2018-04-07 14:00:00,MONTGOMERY MALL,733119070,2018-04-07 13:18:00,7239
2018-04-07 13:37:53,4.0,0,EAST,38.878601,-76.961067,V2,2018-04-07 13:58:00,CAPITOL HEIGHTS STATION,725802070,2018-04-07 13:18:00,8009
2018-04-07 13:37:37,3.0,1,WEST,38.895012,-76.949272,V4,2018-04-07 13:59:00,NAVY YARD - BALLPARK STATION,725692070,2018-04-07 13:18:00,8039
2018-04-07 13:37:31,3.0,1,SOUTH,39.056099,-76.971443,Z6,2018-04-07 14:04:00,SILVER SPRING STATION,730010070,2018-04-07 13:18:00,6390
2018-04-07 13:37:45,4.0,0,NORTH,38.848061,-77.123482,25B,2018-04-07 13:46:00,BALLSTON,735643070,2018-04-07 13:19:00,2614
2018-04-07 13:37:26,17.0,0,EAST,38.898174,-77.050095,32,2018-04-07 14:20:00,SOUTHERN AVE STATION,759243070,2018-04-07 13:19:00,2561
2018-04-07 13:37:44,1.0,0,NORTH,38.890125,-76.995056,90,2018-04-07 14:16:00,ELLINGTON BRIDGE,724436070,2018-04-07 13:19:00,8013
2018-04-07 13:37:38,4.0,0,NORTH,38.832497,-77.006714,A2,2018-04-07 13:47:00,ANACOSTIA STATION,747987070,2018-04-07 13:19:00,8045
2018-04-07 13:37:25,13.0,0,EAST,38.996246,-77.024918,F4,2018-04-07 14:20:00,NEW CARROLLTON STATION,760655070,2018-04-07 13:19:00,7035
2018-04-07 13:37:44,-1.0,1,WEST,38.860489,-77.095436,16J,2018-04-07 14:04:00,CULMORE,728958070,2018-04-07 13:20:00,2587
2018-04-07 13:37:50,-1.0,0,EAST,38.855698,-77.331482,1C,2018-04-07 14:12:00,DUNN LORING STATION,727236070,2018-04-07 13:20:00,6028
2018-04-07 13:37:36,-3.0,0,NORTH,38.81562,-77.109047,25B,2018-04-07 14:16:00,BALLSTON,735642070,2018-04-07 13:20:00,2612
2018-04-07 13:37:29,2.0,0,EAST,38.899418,-77.187737,28A,2018-04-07 14:39:00,KING STREET - OLD TOWN STATION,740890070,2018-04-07 13:20:00,2642
2018-04-07 13:37:50,1.0,1,WEST,38.870411,-77.269699,2B,2018-04-07 14:03:00,FAIR OAKS MALL,723108070,2018-04-07 13:20:00,2164
2018-04-07 13:37:52,-1.0,0,NORTH,38.921558,-77.031837,54,2018-04-07 14:09:00,TAKOMA STATION,743454070,2018-04-07 13:20:00,7348
2018-04-07 13:37:52,-2.0,1,SOUTH,38.988548,-76.934959,83,2018-04-07 14:19:00,RHODE ISLAND AVE STATION,752426070,2018-04-07 13:20:00,2562
2018-04-07 13:37:31,0.0,0,NORTH,38.878754,-76.981293,B2,2018-04-07 14:13:00,MT RAINIER,731655070,2018-04-07 13:20:00,2567
2018-04-07 13:37:41,1.0,1,SOUTH,38.901112,-76.982903,B2,2018-04-07 14:12:00,ANACOSTIA STATION,731713070,2018-04-07 13:20:00,6474
2018-04-07 13:37:47,5.0,1,WEST,38.973969,-76.979256,C4,2018-04-07 14:29:00,TWINBROOK STATION,723626070,2018-04-07 13:20:00,7083
2018-04-07 13:37:40,-1.0,0,EAST,38.910763,-77.065491,D6,2018-04-07 14:32:00,STADIUM-ARMORY,746648070,2018-04-07 13:20:00,2503
2018-04-07 13:37:41,0.0,1,WEST,38.960136,-76.915497,F4,2018-04-07 14:25:00,SILVER SPRING STATION,760695070,2018-04-07 13:20:00,7080
2018-04-07 13:37:33,3.0,1,SOUTH,38.832211,-76.941887,H12,2018-04-07 13:47:00,TEMPLE HILLS,752135070,2018-04-07 13:20:00,7404
2018-04-07 13:37:24,-2.0,0,NORTH,38.927849,-77.053909,L2,2018-04-07 14:01:00,CHEVY CHASE CIRCLE,736002070,2018-04-07 13:20:00,7125
2018-04-07 13:37:32,-3.0,0,EAST,38.840855,-76.975555,P12,2018-04-07 14:23:00,ADDISON RD STATION,738202070,2018-04-07 13:20:00,7025
2018-04-07 13:37:33,2.0,1,SOUTH,38.954857,-77.036461,S9,2018-04-07 14:02:00,FRANKLIN SQUARE,719717070,2018-04-07 13:20:00,6448
2018-04-07 13:37:34,-1.0,0,NORTH,38.942272,-77.0364,S9,2018-04-07 14:01:00,SILVER SPRING STATION,719683070,2018-04-07 13:20:00,6470
2018-04-07 13:37:26,0.0,1,SOUTH,38.855564,-76.896446,V12,2018-04-07 13:55:00,SUITLAND STATION,754323070,2018-04-07 13:20:00,7070
2018-04-07 13:37:44,0.0,0,NORTH,38.848625,-76.977951,W4,2018-04-07 14:16:00,DEANWOOD STATION,760093070,2018-04-07 13:20:00,8073
2018-04-07 13:37:23,-2.0,0,EAST,38.846893,-77.083817,23B,2018-04-07 14:03:00,CRYSTAL CITY,745614070,2018-04-07 13:21:00,2623
2018-04-07 13:37:27,2.0,0,NORTH,38.872059,-76.922806,F14,2018-04-07 14:23:00,NEW CARROLLTON STATION,717641070,2018-04-07 13:22:00,7011
2018-04-07 13:37:27,4.0,0,EAST,38.899776,-77.013603,X2,2018-04-07 14:01:00,MINNESOTA AVE STATION,727662070,2018-04-07 13:22:00,5413
2018-04-07 13:37:52,-3.0,1,WEST,38.87907,-76.982079,36,2018-04-07 14:22:00,FOGGY BOTTOM STATION,759182070,2018-04-07 13:23:00,6020
2018-04-07 13:37:27,14.0,1,SOUTH,38.952412,-77.000145,80,2018-04-07 14:24:00,KENNEDY CENTER,757152070,2018-04-07 13:23:00,6308
2018-04-07 13:37:43,7.0,0,EAST,38.936775,-77.073517,96,2018-04-07 14:54:00,CAPITOL HEIGHTS STATION,765148070,2018-04-07 13:23:00,2819
2018-04-07 13:37:26,-2.0,1,SOUTH,38.910336,-77.043915,42,2018-04-07 13:57:00,GALLERY PLACE,755559070,2018-04-07 13:24:00,7114
2018-04-07 13:37:45,9.0,1,WEST,38.927021,-77.006615,H2,2018-04-07 14:09:00,TENLEYTOWN STATION,737146070,2018-04-07 13:24:00,2551
2018-04-07 13:37:34,2.0,1,SOUTH,39.096329,-77.158279,Q6,2018-04-07 14:15:00,WHEATON STATION,722354070,2018-04-07 13:24:00,7244
2018-04-07 13:37:39,2.0,0,NORTH,38.901493,-77.03624,S2,2018-04-07 14:19:00,SILVER SPRING STATION,770285070,2018-04-07 13:24:00,6484
2018-04-07 13:37:52,8.0,0,NORTH,38.890514,-76.937897,U8,2018-04-07 13:38:00,MINNESOTA AVE STATION,739321070,2018-04-07 13:24:00,2512
2018-04-07 13:37:51,3.0,0,NORTH,38.802807,-77.047394,10A,2018-04-07 14:12:00,PENTAGON,734597070,2018-04-07 13:25:00,6547
2018-04-07 13:37:37,0.0,1,WEST,38.826199,-77.104118,28A,2018-04-07 14:48:00,TYSONS CORNER STA,740880070,2018-04-07 13:25:00,2704
2018-04-07 13:37:32,-1.0,0,NORTH,38.936691,-76.960052,86,2018-04-07 14:42:00,CALVERTON,752369070,2018-04-07 13:25:00,2527
2018-04-07 13:37:31,0.0,1,SOUTH,38.917,-77.028786,90,2018-04-07 14:21:00,ANACOSTIA STATION,724555070,2018-04-07 13:25:00,8035
2018-04-07 13:37:53,0.0,1,SOUTH,38.908543,-77.003983,92,2018-04-07 14:23:00,CONGRESS HEIGHTS STATION,724576070,2018-04-07 13:25:00,8021
2018-04-07 13:37:26,2.0,1,WEST,38.91151,-77.048737,N6,2018-04-07 14:09:00,FRIENDSHIP HEIGHTS,752825070,2018-04-07 13:25:00,7152
2018-04-07 13:37:36,1.0,0,EAST,38.793629,-77.052208,NH2,2018-04-07 13:52:00,NATIONAL HARBOR,733684070,2018-04-07 13:25:00,8007
2018-04-07 13:37:27,2.0,1,SOUTH,38.889938,-76.927979,W4,2018-04-07 14:23:00,ANACOSTIA STATION,760147070,2018-04-07 13:25:00,8104
2018-04-07 13:37:44,1.0,1,WEST,38.861439,-77.091568,16G,2018-04-07 13:55:00,COLUMBIA HEIGHTS WEST,729542070,2018-04-07 13:26:00,2632
2018-04-07 13:37:45,0.0,0,EAST,38.865448,-77.235023,1A,2018-04-07 14:27:00,BALLSTON,726920070,2018-04-07 13:26:00,2586
2018-04-07 13:37:38,3.0,1,WEST,38.850861,-76.973404,32,2018-04-07 14:32:00,FOGGY BOTTOM STATION,759156070,2018-04-07 13:26:00,2521
